region,code_circ,nom_circ,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suf_exprimes,blancs_nombre,blancs_pct,parti,nom_candidat,voix_obtenues,pourcentage,est_elu,page_source
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,YORO ALAIN MICHEL,67,0.64,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,GOLLO-TABLEY ROBERT GABRIEL,121,1.16,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,DOUAI LEGRE GERMAIN,1582,15.18,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,GBEKEDI DOUHABOU NOEL,63,0.6,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,EDS,GAROU ANTONI,418,4.01,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,PDCI-RDA,KONE-OBRE DEPROU CYRIELLE EMMANUELLE,1819,17.46,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,MGC,GOURI KOUDOUGNON ALAIN,140,1.34,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,KRIZO NICOLE FLEUR REGINA,42,0.4,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,SOGO AYMAR TANGUY BLAIS,662,6.35,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,DJEDJE BAGNON MARIUS BIENVENU,621,5.96,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,RHDP,KONE ISSA,2749,26.38,OUI,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,DALLY PRUDENCE SONIA,299,2.87,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,CODE,GRI SERAPHIN,195,1.87,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,LITIE LITIE ERIC,95,0.91,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,YOUBOLOU ADJEHI NATHALIE,266,2.55,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,ZAGO KPOKOU FRANCIS GOSSET,373,3.58,NON,12
GOH,67,"BAYOTA, DAHIEPA·KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,25.26,274,10419,166,1.59,INDEPENDANT,GBALOU SERY MARTIN CLAVER,741,7.11,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,CRI PANAFRICAIN,NAKI GOHOU ABEL,17,0.2,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,FPI,LIBY GUILLAUME,274,3.17,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,PDCI-RDA,DIGBEU BLE ALFRED,1704,19.72,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,INDEPENDANT,OURAGA SERGE OLIVIER,1327,15.35,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,RHDP,DOGO LOGBO MYSS BELMONDE,4730,54.73,OUI,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,CODE,ZIE BETO ALFRED,44,0.51,NON,12
GOH,68,"DIGNAGO, GALEBOUO ET GUIBEROUA, COMMUNES ET SOUS-PREFECTURES",110,30755,8919,29.0,276,8643,87,1.01,INDEPENDANT,KOUADIO KONAN LEON,460,5.32,NON,12
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,GNAHORE SIABA GEORGES,448,4.45,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,KAKOU GUIKAHUE MAURICE,1600,15.89,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,ADJI KODOU MATHIAS,55,0.55,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,MOUSSA KONATE,1885,18.72,OUI,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,RABE LIAGRO CHARLES,1314,13.05,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,BAGNIMO DIABOU OLIVIER,47,0.47,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,DAKOURY ELIE,49,0.49,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,GNAGA LOSS-ROSS,62,0.62,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,PDCI-RDA,YAO KOUAME RENE,1607,15.96,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,YAZI IKPO JEAN ARNAUD,59,0.59,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,GNADJA DOGBA-RICHARD,721,7.16,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,RHDP,DJEDJEGNE YRIDJE DIGBEU YVETTE EPOUSE SEA,1645,16.34,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,BLE ZOKOU,274,2.72,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,KOFFI KOUAME,123,1.22,NON,13
GOH,69,"DOUGROUPALEGNOA, DOUKOUYO, GNAGBODOUGNOA ET SERIHIO, COMMUNES ET SOUS-PREFECTURES, GAGNOA, SOUS-PREFECTURE",129,36390,10519,28.91,451,10068,159,1.58,INDEPENDANT,GADJI DIDIER JEAN-FRANCOIS,20,0.2,NON,13
GOH,70,"GAGNOA, COMMUNE",210,83356,11738,14.08,292,11446,100,0.87,INDEPENDANT,"S""UNIR ET AGIR POUR GAGNOA",297,2.59,NON,13
GOH,70,"GAGNOA, COMMUNE",210,83356,11738,14.08,292,11446,100,0.87,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,769,6.72,NON,13
GOH,70,"GAGNOA, COMMUNE",210,83356,11738,14.08,292,11446,100,0.87,RHDP,UNE COTE D'IVOIRE EN PAIX PROSPERE ET SOLIDAIRE,9405,82.17,OUI,13
GOH,70,"GAGNOA, COMMUNE",210,83356,11738,14.08,292,11446,100,0.87,MDR,MOUVEMENT DEMOCRATIQUE POUR LE RENOUVEAU,542,4.74,NON,13
GOH,70,"GAGNOA, COMMUNE",210,83356,11738,14.08,292,11446,100,0.87,ADCI,AUJOURDHUI ET DEMAIN LA CÔTE DIVOIRE,333,2.91,NON,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,INDEPENDANT,ZEGOUA ADIA SAINT DOMINIQUE ISRAEL,1162,10.83,NON,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,PDCI-RDA,BAGROU GOLI,5210,48.56,OUI,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,MGC,KOBOU DECKY JEAN CLAUDE,137,1.28,NON,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,ICON,MAYOBO OGA DADE YVES,94,0.88,NON,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,INDEPENDANT,DEHI GAHI DANIEL,130,1.21,NON,13
GOH,71,"DIEGONEFLA ET TONLA, COMMUNES ET SOUS- PREFECTURES",101,31994,10995,34.37,265,10730,95,0.89,RHDP,KONAN JULIEN,3902,36.37,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,KONATE ZANGA,14,0.12,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,ALLAH KOUADIO ERIC SAINT-CLAIR,963,8.35,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,BANA DONZO JEAN PROSPER,124,1.08,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,PDCI-RDA,LAGUI KOUASSI JOACHIM,3810,33.04,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,MGC,TRAH N'GORAN YOLANDE AIMEE EPOUSE KOFFI,137,1.19,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,DOUEZAN LOU TCHANWELE PHILOMENE EPSE DADOU,35,0.3,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,RHDP,KOUASSI DJA FLORE,5788,50.19,OUI,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,WOYO BE NADEGE,171,1.48,NON,13
GOH,72,"GUEPAHOUO ET OUME, COMMUNES ET SOUS- PREFECTURES",165,46572,11867,25.48,334,11533,95,0.82,INDEPENDANT,NDRI YAO MATHIEU,396,3.43,NON,13
GOH,73,"APPIMANDOUM, BONDOUKOU ET PINDA-BOROKO, COMMUNES ET SOUS-PREFECTURES",155,52876,17219,32.56,394,16825,212,1.26,RHDP,"UNE CÔTE D'IVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",14746,87.64,OUI,14
GOH,73,"APPIMANDOUM, BONDOUKOU ET PINDA-BOROKO, COMMUNES ET SOUS-PREFECTURES",155,52876,17219,32.56,394,16825,212,1.26,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,1161,6.9,NON,14
GOH,73,"APPIMANDOUM, BONDOUKOU ET PINDA-BOROKO, COMMUNES ET SOUS-PREFECTURES",155,52876,17219,32.56,394,16825,212,1.26,INDEPENDANT,BONDOUKOU EN MARCHE,706,4.2,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,INDEPENDANT,ELITES DE LA RELEVE,255,1.39,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,INDEPENDANT,"UN JOUR, IL FERA JOUR",5262,28.68,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,888,4.84,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,INDEPENDANT,"LE PARLEMENT AUX PARLEMENTAIRES, LES HOMMES QU'IL FAUT À LA PLACE QU'IL FAUT",934,5.09,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,INDEPENDANT,CONCORDE POUR LE RENOUVEAU DU GONTOUGO,3641,19.84,NON,14
GOH,74,"BONDO, LAOUDI-BA, SAPLI-SEPINGO, TAOUDI ET YEZIMALA, COMMUNES ET SOUS-PREFECTURES",122,35843,18753,52.32,403,18350,339,1.85,RHDP,"UNE COTE D'IVOIRE EN PAIX ,PROSPERE ET SOLIDAIRE",7031,38.32,OUI,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,FPI,N'GUETTIA YAO KOUMAN,57,0.63,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,PDCI-RDA,SAWIRI YAO YEBOUA,1678,18.41,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,INDEPENDANT,OUATTARA ABOU,1725,18.92,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,P.B.J.V,KOSSONOU KOUADIO HENRI QUATORZE,219,2.4,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,INDEPENDANT,DIABAGATE YEBOUA ADAMAN,1961,21.51,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,INDEPENDANT,COULIBALY NANGA ISMAEL,212,2.33,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,INDEPENDANT,YEBOUA KOUAKOU KOUMAN BENOIT,19,0.21,NON,14
GOH,75,"GOUMERE ET TABAGNE, COMMUNES ET SOUS- PREFECTURES",63,17425,9493,54.48,376,9117,124,1.36,RHDP,DIABAGATE MOUSSA,3122,34.24,OUI,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,PDCI-RDA,HIEN SIE GEORGES BENEDICT,120,1.24,NON,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,INDEPENDANT,KRA KOBENAN LAZARE,2953,30.49,NON,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,INDEPENDANT,KOUAME YAO KOUMAN,257,2.65,NON,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,INDEPENDANT,BIFFITE HOLLO DAH,232,2.4,NON,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,INDEPENDANT,SOULEYMANE OUATTARA,2883,29.77,NON,14
GOH,76,"SOROBANGO ET TAGADI, COMMUNES ET SOUS- PREFECTURES",52,16336,9847,60.28,162,9685,117,1.21,RHDP,KOUASSI KOFFI KRA PAULIN,3123,32.25,OUI,14
GOH,77,"BOAHIA ET KOUASSI-DATEKRO, COMMUNES ET SOUS- PREFECTURES",52,13065,7563,57.89,195,7368,78,1.06,INDEPENDANT,YAO KOUASSI ALI,262,3.56,NON,14
GOH,77,"BOAHIA ET KOUASSI-DATEKRO, COMMUNES ET SOUS- PREFECTURES",52,13065,7563,57.89,195,7368,78,1.06,INDEPENDANT,EBA YAO HAROUNA,1862,25.27,NON,14
GOH,77,"BOAHIA ET KOUASSI-DATEKRO, COMMUNES ET SOUS- PREFECTURES",52,13065,7563,57.89,195,7368,78,1.06,PDCI-RDA,KOFFI TEHUA,188,2.55,NON,14
GOH,77,"BOAHIA ET KOUASSI-DATEKRO, COMMUNES ET SOUS- PREFECTURES",52,13065,7563,57.89,195,7368,78,1.06,UNPR,MOUTAYE AZOUMANA,2571,34.89,OUI,14
GOH,77,"BOAHIA ET KOUASSI-DATEKRO, COMMUNES ET SOUS- PREFECTURES",52,13065,7563,57.89,195,7368,78,1.06,RHDP,SONAN JEAN-FRANCOIS DONALD,2407,32.67,NON,14
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,AHIMOU YAO,141,1.66,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,CISSE MOHAMED,223,2.63,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,PDCI-RDA,KOUASSI BREDOUMY SOUMAILA TRAORE,2578,30.38,OUI,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,YAO SOUMAILA,880,10.37,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,RHDP,KOUAKOU BOKO ANTOINE,1394,16.43,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,KOFFI KRA SERGE-PACOME,986,11.62,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,KOFFI STEPHANE NANAN ATHESSY,1156,13.62,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,SEYAN KAMATE ISSOUF,692,8.15,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,REEL.CI,KOUADIO KOUABENA WILFRIED DELAFOSSE,334,3.94,NON,15
GONTOUGO,78,"KOKOMIAN, TANKESSE ET TIENKOIKRO, COMMUNES ET SOUS-PREFECTURES",67,19298,8991,46.59,505,8486,72,0.85,INDEPENDANT,KOFFI GBALAZOU OLIVIER,30,0.35,NON,15
GONTOUGO,79,"KOUN-FAO, COMMUNE ET SOUS-PREFECTURE",47,15315,7579,49.49,218,7361,45,0.61,INDEPENDANT,OUATTARA AZOUMANAN,2121,28.81,NON,15
GONTOUGO,79,"KOUN-FAO, COMMUNE ET SOUS-PREFECTURE",47,15315,7579,49.49,218,7361,45,0.61,INDEPENDANT,BENIE KOUAKOU ADAYE GERARD,428,5.81,NON,15
GONTOUGO,79,"KOUN-FAO, COMMUNE ET SOUS-PREFECTURE",47,15315,7579,49.49,218,7361,45,0.61,INDEPENDANT,KOFFI KOUADIO SERAPHIN,89,1.21,NON,15
GONTOUGO,79,"KOUN-FAO, COMMUNE ET SOUS-PREFECTURE",47,15315,7579,49.49,218,7361,45,0.61,PDCI-RDA,OULAYES YAO KPOULALE FRANCOIS,2408,32.71,OUI,15
GONTOUGO,79,"KOUN-FAO, COMMUNE ET SOUS-PREFECTURE",47,15315,7579,49.49,218,7361,45,0.61,RHDP,KOUAKOU KOUASSI JEAN-MARIE,2270,30.84,NON,15
GONTOUGO,80,"BANDAKAGNI-TOMORA, DIMANDOUGOU, SANDEGUE ET YOROBODI, COMMUNES ET SOUS-PREFECTURES",63,19968,10862,54.4,37,10825,82,0.76,INDEPENDANT,KAMAGATE YAHASSINAN,3812,35.21,NON,15
GONTOUGO,80,"BANDAKAGNI-TOMORA, DIMANDOUGOU, SANDEGUE ET YOROBODI, COMMUNES ET SOUS-PREFECTURES",63,19968,10862,54.4,37,10825,82,0.76,CODE,OUATTARA LASSINA,67,0.62,NON,15
GONTOUGO,80,"BANDAKAGNI-TOMORA, DIMANDOUGOU, SANDEGUE ET YOROBODI, COMMUNES ET SOUS-PREFECTURES",63,19968,10862,54.4,37,10825,82,0.76,RHDP,OUATTARA ABOUBAKAR,6864,63.41,OUI,15
GONTOUGO,81,"AMANVI, DIAMBA, TANDA ET TCHEDIO, COMMUNES ET SOUS-PREFECTURES",141,39059,21861,55.97,501,21360,117,0.55,INDEPENDANT,FIENI KOFFI KEVIN,2131,9.98,NON,15
GONTOUGO,81,"AMANVI, DIAMBA, TANDA ET TCHEDIO, COMMUNES ET SOUS-PREFECTURES",141,39059,21861,55.97,501,21360,117,0.55,INDEPENDANT,BOBLAI DOUASSOH JOSINANE ISABELLE,2483,11.62,NON,15
GONTOUGO,81,"AMANVI, DIAMBA, TANDA ET TCHEDIO, COMMUNES ET SOUS-PREFECTURES",141,39059,21861,55.97,501,21360,117,0.55,ADCI,TEYA YAO BILLY CURTIS,258,1.21,NON,15
GONTOUGO,81,"AMANVI, DIAMBA, TANDA ET TCHEDIO, COMMUNES ET SOUS-PREFECTURES",141,39059,21861,55.97,501,21360,117,0.55,PDCI-RDA,SERGE YVON VREMEN,754,3.53,NON,15
GONTOUGO,81,"AMANVI, DIAMBA, TANDA ET TCHEDIO, COMMUNES ET SOUS-PREFECTURES",141,39059,21861,55.97,501,21360,117,0.55,RHDP,KOBENAN KOUASSI ADJOUMANI,15617,73.11,OUI,15
GONTOUGO,82,"ASSUEFRY, KOUASSIA-NIAGUINI ET TRANSUA, COMMUNES ET SOUS-PREFECTURES",102,30356,15766,51.94,305,15461,118,0.76,INDEPENDANT,TANO KOUABENAN ISAAC,6574,42.52,NON,15
GONTOUGO,82,"ASSUEFRY, KOUASSIA-NIAGUINI ET TRANSUA, COMMUNES ET SOUS-PREFECTURES",102,30356,15766,51.94,305,15461,118,0.76,INDEPENDANT,OUATTARA ASSANAN,58,0.38,NON,15
GONTOUGO,82,"ASSUEFRY, KOUASSIA-NIAGUINI ET TRANSUA, COMMUNES ET SOUS-PREFECTURES",102,30356,15766,51.94,305,15461,118,0.76,INDEPENDANT,BINI KOBENAN SERGE,148,0.96,NON,15
GONTOUGO,82,"ASSUEFRY, KOUASSIA-NIAGUINI ET TRANSUA, COMMUNES ET SOUS-PREFECTURES",102,30356,15766,51.94,305,15461,118,0.76,PDCI-RDA,KOBENA KOSSONOU PAUL,388,2.51,NON,15
GONTOUGO,82,"ASSUEFRY, KOUASSIA-NIAGUINI ET TRANSUA, COMMUNES ET SOUS-PREFECTURES",102,30356,15766,51.94,305,15461,118,0.76,RHDP,YOBOUA KOUABENAN CEVERIN,8175,52.87,OUI,15
